UnitID,InstitutionName,Year,TotalEnrollment,,
201690,Central State University,2012,2152,,
201751,Chatfield College,2012,437,,
201821,The Christ College of Nursing and Health Sciences,2012,357,,
201867,Cincinnati College of Mortuary Science,2012,111,,
201885,University of Cincinnati-Main Campus,2012,33347,,
201928,Cincinnati State Technical and Community College,2012,10614,,
201946,University of Cincinnati-Clermont College,2012,3652,,
201955,University of Cincinnati-Blue Ash College,2012,4971,,
201964,Ohio Christian University,2012,3148,,
201973,Clark State College,2012,5640,,
202046,Cleveland Institute of Art,2012,556,,
202073,Cleveland Institute of Music,2012,447,,
202134,Cleveland State University,2012,17278,,
202170,Columbus College of Art & Design,2012,1412,,
202222,Columbus State Community College,2012,25863,,
202356,Cuyahoga Community College District,2012,29701,,
202435,Davis College,2012,284,,
202453,Dayton Barber College,2012,57,,
202480,University of Dayton,2012,11159,,
202514,Defiance College,2012,1006,,
202523,Denison University,2012,2339,,
202648,Edison State Community College,2012,3090,,
202763,The University of Findlay,2012,4860,,
202806,Franklin University,2012,6886,,
202903,Gods Bible School and College,2012,309,,
202912,Good Samaritan College of Nursing and Health Science,2012,335,,
203085,Heidelberg University,2012,1262,,
203128,Hiram College,2012,1324,,
203155,Hocking College,2012,4581,,
203289,International College of Broadcasting,2012,59,,
203331,Eastern Gateway Community College,2012,2561,,
203368,John Carroll University,2012,3560,,
203386,Hondros College of Nursing,2012,1415,,
203438,Casal Aveda Institute,2012,135,,
203447,Kent State University at Ashtabula,2012,2516,,
203456,Kent State University at East Liverpool,2012,1505,,
203465,Kent State University at Stark,2012,4864,,
203474,Kent State University at Trumbull,2012,3107,,
203483,Kent State University at Tuscarawas,2012,2717,,
203492,Kent State University at Salem,2012,1879,,
203517,Kent State University at Kent,2012,28602,,
203526,Kent State University at Geauga,2012,2535,,
203535,Kenyon College,2012,1667,,
203544,Kettering College,2012,980,,
203580,Lake Erie College,2012,1201,,
203599,Lakeland Community College,2012,9283,,
203614,Collins Career Technical Center,2012,393,,
203678,James A. Rhodes State College,2012,3883,,
203720,Ohio Business College-Sheffield,2012,410,,
203739,Ohio Business College-Sandusky,2012,387,,
203748,Lorain County Community College,2012,12656,,
203757,Lourdes University,2012,2452,,
203775,Malone University,2012,2341,,
203845,Marietta College,2012,1622,,
203881,Marion Technical College,2012,2729,,
203960,Mercy College of Ohio,2012,1205,,
203997,Methodist Theological School in Ohio,2012,193,,
204006,Miami University-Hamilton,2012,3615,,
204015,Miami University-Middletown,2012,2092,,
204024,Miami University-Oxford,2012,17683,,
204121,Moler Hollywood Beauty Academy,2012,90,,
204176,Mount Carmel College of Nursing,2012,1056,,
204185,University of Mount Union,2012,2253,,
204194,Mount Vernon Nazarene University,2012,2267,,
204200,Mount St. Joseph University,2012,2294,,
204255,Zane State College,2012,2930,,
204264,Muskingum University,2012,2304,,
204422,North Central State College,2012,2886,,
204440,Northwest State Community College,2012,3308,,
204459,Toledo Public Schools Adult and Continuing Education,2012,156,,
204468,Notre Dame College,2012,2129,,
204477,Northeast Ohio Medical University,2012,791,,
204486,University of Northwestern Ohio,2012,4136,,
204501,Oberlin College,2012,2944,,
204608,Ohio Technical College,2012,1163,,
204617,Ohio Dominican University,2012,2663,,
204635,Ohio Northern University,2012,3557,,
204662,Ohio State University Agricultural Technical Institute,2012,612,,
204671,Ohio State University-Lima Campus,2012,1131,,
204680,Ohio State University-Mansfield Campus,2012,1265,,
204699,Ohio State University-Marion Campus,2012,1273,,
204705,Ohio State University-Newark Campus,2012,2390,,
204714,Ohio State Beauty Academy,2012,165,,
204723,Ohio State College of Barber Styling,2012,142,,
204769,The Spa School,2012,84,,
204778,Ohio State School of Cosmetology-Canal Winchester,2012,72,,
204796,Ohio State University-Main Campus,2012,56387,,
204802,Ohio University-Eastern Campus,2012,1087,,
204820,Ohio University-Chillicothe Campus,2012,2291,,
204839,Ohio University-Southern Campus,2012,2127,,
204848,Ohio University-Lancaster Campus,2012,2575,,
204857,Ohio University-Main Campus,2012,27402,,
204866,Ohio University-Zanesville Campus,2012,1970,,
204884,East Ohio College,2012,209,,
204893,Trinity Health System School of Nursing,2012,94,,
204909,Ohio Wesleyan University,2012,1819,,
204936,Otterbein University,2012,2984,,
204945,Owens Community College,2012,16973,,
204990,Payne Theological Seminary,2012,132,,
205027,Pontifical College Josephinum,2012,196,,
205054,Professional Skills Institute,2012,303,,
205090,Firelands Regional Medical Center School of Nursing,2012,94,,
205124,Rabbinical College Telshe,2012,78,,
205142,Raphael's School of Beauty Culture Inc-Niles,2012,123,,
205179,Fortis College-Centerville,2012,3137,,
205203,University of Rio Grande,2012,2280,,
205391,The Modern College of Design,2012,114,,
205443,Shawnee State University,2012,4652,,
205470,Sinclair Community College,2012,19537,,
205559,Hussian College-Daymar College Columbus,2012,57,,
205841,Stark State College,2012,15653,,
205887,Stautzenberger College-Maumee,2012,848,,
205957,Franciscan University of Steubenville,2012,2735,,
205966,Southern State Community College,2012,2686,,
